,purpose_en,start_date,end_date,destination_en,airfare,other_transport,lodging,meals,other_expenses,total,additional_comments_en
86949,"AMENDMENT - To attend meetings, make announcements and tour WD-funded facilities",2013-01-21,2013-01-23,"Winnipeg, Mb; Victoria, Bc",2181.52,46.1,167.31,178.2,0.0,2573.13,Correction to air fare
86967,"AMENDMENT - To attend meetings, make announcements, and tour WD-funded facilities. ",2013-03-07,2013-03-10,"Vancouver, Bc; New Westminster, Bc; And Cranbrook, Bc",3143.37,35.0,471.91,227.8,0.0,3878.08,Correction to air fare
86969,"AMENDMENT - To attend meetings, make announcements, and tour WD-funded facilities. ",2013-03-11,2013-03-14,"Edmonton, Ab; Medicine Hat, Ab; And Lloydminster, Ab",2010.38,572.84,511.79,284.6,0.0,3379.61,Correction to air fare
87031,"AMENDMENT - To attend meetings, make announcements, and tour WD-funded facilities. ",2013-08-07,2013-08-09,"Abbotsford, Bc; Vancouver, Bc",1865.88,0.0,306.09,223.6,0.0,2395.57,Correction to air fare
87035,"AMENDMENTS - Meetings with federal, provincial officials; meetings with private sector officials",2013-08-12,2013-08-16,"Winnipeg, Mb; Churchill, Mb",3329.37,70.0,663.81,418.45,0.0,4481.63,"Revisions and correction of entry errors for the August 12 to 14, 2013 record"
87037,"AMENDMENT - To attend meetings, make announcements, and tour WD-funded facilities. ",2013-08-13,2013-08-17,"Churchill, Mb; Winnipeg, Mb; Carman, Mb",2803.5,0.0,676.38,319.8,0.0,3799.68,Correction to air fare
87038,"AMENDMENT - To attend meetings, make announcements, and tour WD-funded facilities.",2013-08-17,2013-08-18,"Edmonton, Ab; Morinville, Ab",425.78,0.0,332.43,56.9,0.0,815.11,Correction to air fare
87045,"AMENDMENT - To attend meetings, make announcements, and tour WD-funded facilities. ",2013-08-19,2013-08-21,"Red Deer, Ab; Edmonton, Ab",964.75,0.0,144.67,179.7,0.0,1289.12,Correction to air fare
87055,"AMENDMENT - To attend meetings, make announcements, and tour WD-funded facilities. ",2013-09-03,2013-09-07,"Saskatoon, Sk; Prince Rupert, Bc; Kelowna, Bc",2007.1,0.0,411.7,328.6,0.0,2747.4,Correction to air fare
87081,"AMENDMENT - To attend meetings, make announcements, and tour WD-funded facilities ",2013-10-08,2013-10-10,"Saskatoon, Sk; Edmonton, Ab",2510.95,56.5,196.35,239.6,0.0,3003.4,Correction to air fare
87137,"AMENDMENT - To attend meetings, make announcements, and tour WD-funded facilities ",2013-12-16,2013-12-18,"Victoria, Bc; Vancouver, Bc; Calgary, Ab",2080.9,0.0,285.07,228.45,0.0,2594.42,Correction to accommodation
87147,"AMENDMENT - To attend meetings, make announcements, and tour WD-funded facilities ",2014-01-13,2014-01-16,"Winnipeg, Mb; Saskatoon, Sk; Calgary, Ab; Vancouver, Bc",2159.97,0.0,147.81,195.4,0.0,2503.18,Correction to meals & incidentals
87158,"AMENDMENT - To attend meetings, makes announcements, and tour WD-funded facilities ",2014-01-30,2014-01-31,"Edmonton, Ab; Calgary, Ab",1811.21,0.0,167.28,49.7,0.0,2028.19,Correction to air fare
87200,"To attend meetings, make announcements, and tour WD-funded facilities ",2014-04-14,2014-04-17,"Victoria, Bc; Vancouver, Bc; Calgary, Ab",1375.35,10.5,485.79,363.8,0.0,2235.44,2014-12-31 : Correction to air fare
87226,Meetings with federal government officials,2014-05-28,2014-05-29,"Edmonton, Ab; Ottawa, On",1299.27,107.0,50.0,165.95,10.17,1632.39,2014-12-31 : Corrections to Other
87265,Meetings with federal government officials and private sector officials ,2014-07-04,2014-07-09,"Calgary, Ab; Kelowna, Bc",0.0,0.0,615.65,263.65,28.17,907.47,2014-12-31 : Correction to Other
87275,To accompany the Minister of State (Western Economic Diversification) to Northern Lakes College and to the Sinneave Foundation.,2014-07-22,2014-07-23,"Grande Prairie, Ab; Calgary, Ab",484.46,155.0,223.42,181.9,10.17,1054.95,2014-12-31 : Corrections to Other
87282,"Miscellaneous Local Travel: Meeting at British Columbia Innovation Council; Conference Attendance at the Pacific North West Economic Region in Whistler; Minister of State (Western Economic Diversification) Visits and Meetings at the University of the Fraser Valley in Chilliwack, B.C. and at the 2014 Aerospace, Defence and Security Expo in Abbotsford, B.C. ",2014-06-25,2014-08-07,"Vancouver, B.c.; Whistler, B.c.; Chilliwack, B.c.; Abbotsford, B.c.",0.0,144.94,0.0,0.0,6.55,151.49,2014-12-31 : Corrections to Other
87284,Meetings with federal government officials (Ottawa and Moncton); meetings with private sector and provincial officials (Saskatoon and LaRonge),2014-07-22,2014-08-13,"Ottawa, On; Saskatoon, Sk; Laronge, Sk; Moncton, Nb",2557.72,121.62,695.13,697.75,16.17,4088.39,2014-12-31 : Correction to Other
87295,Miscellaneous local travel to attend meetings: at the University of British Columbia (Vancouver); at Ocean Networks Canada (Richmond).,2014-09-03,2014-09-19,"Vancouver, Bc; Richmond, Bc",0.0,0.0,0.0,0.0,68.98,68.98,2014-12-31 : Corrections to Other
87298,Meet with a representative of Canada's Oil Sands Innovation Alliance (Calgary); attend the University of Toronto's Munk School of Global Affairs Reception to support the Minister of State (Western Economic Diversification) (Banff),2014-09-19,2014-09-20,"Calgary, Ab; Banff, Ab",0.0,425.43,167.28,65.8,10.17,668.68,2014-12-31 : Corrections to Other
87311,"Meetings with federal, provincial government and private sector officials (Victoria); meetings with federal government officials (Winnipeg)",2014-10-15,2014-10-16,"Victoria, Bc; Winnipeg, Mb",835.56,136.25,199.84,151.1,10.17,1332.92,2014-12-31 : Correction to Other
87318,"Meetings with federal government officials (Ottawa); meetings with federal, provincial government officials; meetings with private sector officials (Edmonton)",2014-10-19,2014-10-24,"Ottawa, On; Edmonton, Ab",1605.09,119.0,462.12,459.55,10.17,2655.93,2014-12-31 : Correction to Other
87391,"AMENDMENT - To attend meetings, make announcements and tour WD funded facilities",2015-04-07,2015-04-08,"Kelowna, Bc; Vancouver, Bc; Nanaimo, Bc",1370.25,56.7,174.8,169.4,0.0,1771.15,Correction to air fare
87443,AMENDMENT - To provide communications support to the Minister of State,2015-06-12,2015-06-13,"Regina, Sk; Winnipeg, Mb",1304.91,112.8,235.32,126.7,0.0,1779.73,Correction to air fare
87444,"AMENDMENT - To provide communications support to the Minister of State
AMENDMENT - To provide communications support to the Minister of State
AMENDMENT - To provide communications support to the Minister of State",2015-06-12,2015-06-13,"Regina, Sk; Winnipeg, Mb",1879.0,0.0,0.0,0.0,0.0,1879.0,Not previously disclosed
87465,AMENDMENT - To provide communications support to the Minister of State,2015-07-12,2015-07-15,"Saskatoon, Sk; Calgary, Ab; Kelowna, Bc",1792.77,65.44,347.43,261.5,0.0,2467.14,Not previously disclosed
87478,AMENDMENT - To provide communications support to the Minister of State,2015-07-28,2015-07-31,"Winnipeg, Mb; Calgary, Ab",628.51,31.51,480.87,321.6,0.0,1462.49,Not previously disclosed
87479,AMENDMENT - To provide communications support to the Minister of State,2015-07-28,2015-08-01,"Winnipeg, Mb; Calgary, Ab",1307.67,0.0,0.0,0.0,0.0,1307.67,Not previously disclosed
87551,Meetings with federal government officials - CANCELLED,2016-03-08,2016-03-11,"Ottawa, On; Edmonton, Ab",32.55,0.0,0.0,0.0,0.0,32.55,Travel system booking fees
87732,Attended Deputy Minister's Breakfast and meetings with federal government officials,2017-02-20,2017-02-24,"Vancouver, Bc; Ottawa, On",3546.92,258.5,843.5,434.5,35.7,5119.12,Change to other
87733,In-Person Executive Committee meeting,2016-04-05,2016-04-07,"Oakbank, Mb; Ottawa, On",1180.43,186.55,345.84,209.5,19.73,1942.05,Change to other transportation
87860,Attend roundtable meetings with external stakeholders,2018-07-05,2018-07-06,"Calgary, Ab; Edmonton, Ab",60.9,64.2,140.34,160.05,12.43,437.92,East West Connector flight pass used.
87920,Attend Deputy Ministers Retreats; Attend meetings with stakeholders,2019-01-14,2019-01-24,"Montréal, Qc; Toronto, On; Ottawa, On",3788.71,289.91,2611.47,1031.35,24.86,7746.11,Correction to Other ($12.43)
87937,Attend meetings with Privy Council Office; attend British Columbia Federal Council meeting,2018-04-22,2018-04-26,"Calgary, Ab; Vancouver, Bc",1410.41,270.91,1008.46,395.3,12.43,3097.51,Change to Air Fare (HRG Fee)
87938,Deliver speech for Global Federation of Competitiveness Councils 2018 Global Innovation Summit; Attend federal support measures announcement,2018-09-13,2018-10-01,"Winnipeg, Mb; Buenos Aires, Argentina",6475.35,247.98,1994.47,724.06,12.43,9454.29,Change to Purpose of Travel
87975,Attend G&C Program Management Steering Committee Meeting; attend Executive meetings; meet with external stakeholders,2018-05-07,2018-05-10,"Ottawa, On; Winnipeg, Mb",1111.92,147.47,701.58,310.4,12.43,2306.38,Correction to Other Transportation ($26.02)
88066,"Air Canada East-West Connector Flight Pass, extension from February 1, 2020 to May 1, 2020",2020-01-28,2020-01-28,"Edmonton, Alberta; Calgary, Alberta; Ottawa, Ontario; Toronto, Ontario; Montréal, Quebec",388.19,0.0,0.0,0.0,0.0,388.19,To extend flight pass 
